"Duration","Start.date","End.date","Start.Station","End.Station","Bike.","Bike.Key"
"0h 16m 59s","5/16/2012 8:06","5/16/2012 8:23","15th & P St NW","4th & E St SW","W00623","Registered"
"0h 3m 32s","4/16/2012 16:48","4/16/2012 16:52","17th & Rhode Island Ave NW","15th & P St NW","W00713","Registered"
"0h 20m 40s","5/22/2012 12:45","5/22/2012 13:06","18th St & Pennsylvania Ave NW","14th & V St NW","W01141","Registered"
"0h 6m 57s","6/12/2012 7:56","6/12/2012 8:03","15th & P St NW","Massachusetts Ave & Dupont Circle NW","W01242","Registered"
"0h 20m 33s","4/18/2012 16:58","4/18/2012 17:19","36th & Calvert St NW / Glover Park","11th & Kenyon St NW","W01332","Casual"
"0h 2m 20s","6/1/2012 9:45","6/1/2012 9:47","7th & F St NW / National Portrait Gallery","Metro Center / 12th & G St NW","W00888","Registered"
"0h 7m 23s","4/25/2012 18:28","4/25/2012 18:35","Park Rd & Holmead Pl NW","14th & V St NW","W00795","Registered"
"0h 5m 25s","5/23/2012 9:18","5/23/2012 9:24","17th & Rhode Island Ave NW","M St & Pennsylvania Ave NW","W01419","Registered"
"0h 6m 46s","6/14/2012 14:41","6/14/2012 14:48","Park Rd & Holmead Pl NW","Georgia & New Hampshire Ave NW","W01337","Casual"
"0h 17m 44s","4/16/2012 20:09","4/16/2012 20:27","Wilson Blvd & Franklin Rd","Wilson Blvd & Franklin Rd","W00987","Registered"
"0h 6m 35s","4/27/2012 11:59","4/27/2012 12:05","California St & Florida Ave NW","14th & Rhode Island Ave NW","W00797","Registered"
"0h 12m 16s","5/31/2012 17:22","5/31/2012 17:34","7th & R St NW / Shaw Library","1st & M St NE","W00397","Registered"
"1h 36m 47s","4/1/2012 18:18","4/1/2012 19:55","15th & P St NW","15th & P St NW","W00066","Casual"
"0h 19m 51s","6/27/2012 6:55","6/27/2012 7:15","Harvard St & Adams Mill Rd NW","C & O Canal & Wisconsin Ave NW","W01040","Registered"
"2h 25m 38s","6/2/2012 19:01","6/2/2012 21:26","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","Thomas Circle","W01289","Casual"
"0h 2m 48s","6/12/2012 9:03","6/12/2012 9:05","18th & Hayes St","18th & Bell St","W01097","Registered"
"0h 18m 43s","5/19/2012 15:40","5/19/2012 15:59","Smithsonian / Jefferson Dr & 12th St SW","Massachusetts Ave & Dupont Circle NW","W20179","Casual"
"0h 6m 39s","6/21/2012 10:09","6/21/2012 10:15","Columbia Rd & Belmont St NW","17th & Rhode Island Ave NW","W01159","Registered"
"0h 24m 8s","6/1/2012 15:15","6/1/2012 15:40","7th & F St NW / National Portrait Gallery","M St & Pennsylvania Ave NW","W20019","Casual"
"0h 11m 58s","6/3/2012 17:50","6/3/2012 18:02","21st & I St NW","Thomas Circle","W00356","Casual"
"0h 10m 26s","6/5/2012 12:00","6/5/2012 12:10","7th & R St NW / Shaw Library","14th & G St NW","W00045","Registered"
"0h 26m 41s","5/11/2012 20:21","5/11/2012 20:48","25th St & Pennsylvania Ave NW","18th St & Pennsylvania Ave NW","W01146","Casual"
"0h 6m 21s","4/16/2012 9:53","4/16/2012 10:00","Van Ness Metro / UDC","Connecticut Ave & Newark St NW / Cleveland Park","W00038","Registered"
"0h 46m 22s","5/17/2012 19:51","5/17/2012 20:38","C & O Canal & Wisconsin Ave NW","C & O Canal & Wisconsin Ave NW","W00860","Casual"
"0h 2m 43s","6/6/2012 19:40","6/6/2012 19:43","6th & H St NE","11th & H St NE","W00449","Registered"
"0h 2m 1s","4/30/2012 7:50","4/30/2012 7:52","Columbia Rd & Belmont St NW","California St & Florida Ave NW","W00933","Registered"
"0h 20m 36s","6/3/2012 3:05","6/3/2012 3:26","34th St & Wisconsin Ave NW","Tenleytown / Wisconsin Ave & Albemarle St NW","W01232","Casual"
"0h 3m 54s","6/24/2012 18:50","6/24/2012 18:54","Wilson Blvd & N Oakland St","N Randolph St & Fairfax Dr","W20058","Registered"
"0h 18m 7s","4/26/2012 17:27","4/26/2012 17:45","Georgia & New Hampshire Ave NW","3rd & H St NE","W01353","Registered"
"0h 24m 37s","4/29/2012 17:58","4/29/2012 18:23","USDA / 12th & Independence Ave SW","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W00091","Registered"
"0h 19m 14s","5/21/2012 12:10","5/21/2012 12:29","4th & M St SW","15th & P St NW","W00647","Registered"
"0h 4m 22s","6/16/2012 8:38","6/16/2012 8:42","Tenleytown / Wisconsin Ave & Albemarle St NW","Ward Circle / American University","W00881","Registered"
"0h 5m 38s","4/13/2012 23:39","4/13/2012 23:45","17th & K St NW [formerly 17th & L St NW]","20th & E St NW","W00197","Registered"
"0h 5m 43s","6/19/2012 8:16","6/19/2012 8:22","16th & Harvard St NW","Calvert St & Woodley Pl NW","W01302","Registered"
"4h 8m 15s","5/28/2012 9:58","5/28/2012 14:07","Ward Circle / American University","Georgetown Harbor / 30th St NW","W00261","Registered"
"1h 21m 57s","4/14/2012 9:03","4/14/2012 10:25","25th St & Pennsylvania Ave NW","Massachusetts Ave & Dupont Circle NW","W01204","Casual"
"0h 18m 55s","4/7/2012 15:30","4/7/2012 15:49","Smithsonian / Jefferson Dr & 12th St SW","Ohio Dr & West Basin Dr SW / MLK & FDR Memorials","W00359","Casual"
"0h 31m 25s","5/12/2012 11:19","5/12/2012 11:50","14th & V St NW","Eastern Market / 7th & North Carolina Ave SE","W01241","Casual"
"0h 6m 26s","4/26/2012 17:17","4/26/2012 17:23","Columbus Circle / Union Station","11th & H St NE","W00304","Registered"
"0h 6m 44s","5/13/2012 8:43","5/13/2012 8:50","Calvert St & Woodley Pl NW","Massachusetts Ave & Dupont Circle NW","W00778","Registered"
"0h 19m 57s","6/14/2012 4:32","6/14/2012 4:52","14th St & Spring Rd NW","18th St & Pennsylvania Ave NW","W00730","Registered"
"0h 6m 2s","6/25/2012 16:03","6/25/2012 16:09","14th & G St NW","New York Ave & 15th St NW","W20096","Casual"
"0h 2m 39s","6/18/2012 20:44","6/18/2012 20:47","Thomas Circle","17th & Rhode Island Ave NW","W00623","Registered"
"0h 12m 13s","5/1/2012 14:42","5/1/2012 14:54","Idaho Ave & Newark St NW [on 2nd District patio]","Massachusetts Ave & Dupont Circle NW","W00759","Registered"
"0h 4m 5s","5/12/2012 21:01","5/12/2012 21:05","Columbus Circle / Union Station","11th & H St NE","W00432","Registered"
"0h 9m 50s","5/19/2012 19:48","5/19/2012 19:58","Massachusetts Ave & Dupont Circle NW","Thomas Circle","W00853","Registered"
"0h 10m 13s","4/20/2012 12:05","4/20/2012 12:16","Massachusetts Ave & Dupont Circle NW","13th St & New York Ave NW","W00032","Registered"
"0h 22m 25s","4/9/2012 17:14","4/9/2012 17:36","17th & K St NW [formerly 17th & L St NW]","1st & K St SE","W00619","Registered"
"0h 4m 3s","6/23/2012 14:40","6/23/2012 14:44","21st & M St NW","20th & O St NW / Dupont South","W00680","Registered"
"0h 17m 4s","4/10/2012 9:01","4/10/2012 9:18","Columbus Circle / Union Station","L'Enfant Plaza / 7th & C St SW","W00760","Registered"
"0h 15m 9s","6/8/2012 10:31","6/8/2012 10:46","9th & Upshur St NW","Harvard St & Adams Mill Rd NW","W00703","Registered"
"0h 47m 6s","6/15/2012 16:00","6/15/2012 16:47","14th & D St SE","17th & Rhode Island Ave NW","W00232","Casual"
"0h 16m 37s","5/6/2012 18:17","5/6/2012 18:33","Jefferson Dr & 14th St SW","14th & G St NW","W00862","Casual"
"0h 8m 2s","5/5/2012 8:42","5/5/2012 8:50","7th & R St NW / Shaw Library","14th & Rhode Island Ave NW","W00593","Registered"
"0h 23m 44s","4/14/2012 0:38","4/14/2012 1:02","20th & O St NW / Dupont South","6th & H St NE","W00093","Registered"
"0h 48m 48s","4/17/2012 17:29","4/17/2012 18:18","19th St & Constitution Ave NW","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","W00737","Casual"
"0h 41m 32s","5/27/2012 10:56","5/27/2012 11:37","8th & H St NW","Smithsonian / Jefferson Dr & 12th St SW","W01498","Casual"
"0h 18m 53s","6/15/2012 17:18","6/15/2012 17:37","16th & Harvard St NW","New York Ave & 15th St NW","W00040","Registered"
"0h 5m 46s","5/9/2012 18:09","5/9/2012 18:15","14th & G St NW","7th & F St NW / National Portrait Gallery","W00598","Registered"
"0h 11m 44s","6/16/2012 11:51","6/16/2012 12:02","19th St & Constitution Ave NW","21st & I St NW","W00603","Casual"
"0h 5m 53s","4/20/2012 8:23","4/20/2012 8:28","14th & V St NW","17th & Rhode Island Ave NW","W01314","Registered"
"0h 9m 8s","6/14/2012 9:15","6/14/2012 9:24","20th St & Florida Ave NW","17th & K St NW [formerly 17th & L St NW]","W01244","Registered"
"0h 27m 33s","4/2/2012 17:53","4/2/2012 18:21","20th St & Florida Ave NW","Columbus Circle / Union Station","W00203","Casual"
"0h 14m 54s","5/15/2012 19:04","5/15/2012 19:19","17th & K St NW [formerly 17th & L St NW]","14th & R St NW","W20168","Registered"
"1h 10m 32s","6/16/2012 13:03","6/16/2012 14:13","Georgia & New Hampshire Ave NW","Jefferson Dr & 14th St SW","W01250","Casual"
"0h 6m 10s","6/22/2012 18:25","6/22/2012 18:31","15th & P St NW","14th & V St NW","W01486","Registered"
"0h 30m 31s","6/2/2012 13:58","6/2/2012 14:28","Jefferson Memorial","Eastern Market Metro / Pennsylvania Ave & 7th St SE","W01003","Casual"
"0h 11m 52s","4/20/2012 16:56","4/20/2012 17:08","Columbus Circle / Union Station","15th St & Massachusetts Ave SE","W01416","Registered"
"0h 6m 15s","4/5/2012 20:07","4/5/2012 20:13","Calvert St & Woodley Pl NW","20th St & Florida Ave NW","W01364","Registered"
"0h 18m 58s","6/7/2012 22:51","6/7/2012 23:10","Clarendon Metro / Wilson Blvd & N Highland St","18th & M St NW","W01276","Registered"
"0h 48m 22s","5/31/2012 14:32","5/31/2012 15:20","Smithsonian / Jefferson Dr & 12th St SW","Smithsonian / Jefferson Dr & 12th St SW","W00154","Casual"
"0h 21m 28s","4/8/2012 19:38","4/8/2012 20:00","C & O Canal & Wisconsin Ave NW","7th & F St NW / National Portrait Gallery","W00343","Casual"
"0h 18m 49s","5/8/2012 17:06","5/8/2012 17:24","21st & I St NW","Lincoln Park / 13th & East Capitol St NE ","W00816","Registered"
"0h 7m 56s","4/25/2012 20:24","4/25/2012 20:32","McPherson Square - 14th & H St NW","14th & R St NW","W00389","Registered"
"0h 19m 57s","5/2/2012 8:50","5/2/2012 9:10","11th & H St NE","15th & P St NW","W00805","Registered"
"0h 10m 57s","6/14/2012 20:53","6/14/2012 21:04","Lamont & Mt Pleasant NW","10th & U St NW","W00702","Registered"
"0h 10m 10s","4/17/2012 12:24","4/17/2012 12:34","McPherson Square - 14th & H St NW","North Capitol St & F St NW","W01366","Registered"
"0h 2m 13s","6/7/2012 17:52","6/7/2012 17:54","12th & Hayes St","18th & Hayes St","W01278","Registered"
"0h 5m 21s","5/8/2012 16:39","5/8/2012 16:44","USDA / 12th & Independence Ave SW","10th St & Constitution Ave NW","W20079","Registered"
"0h 11m 41s","5/20/2012 19:19","5/20/2012 19:31","Clarendon Blvd & Pierce St","Washington Blvd & 10th St N","W01066","Casual"
"0h 2m 45s","6/18/2012 9:19","6/18/2012 9:22","N Adams St & Lee Hwy","Court House Metro / Wilson Blvd & N Uhle St","W01405","Registered"
"0h 11m 30s","5/2/2012 7:52","5/2/2012 8:04","Convention Center / 7th & M St NW","19th St & Pennsylvania Ave NW","W00665","Registered"
"0h 4m 17s","5/1/2012 12:36","5/1/2012 12:40","18th St & Pennsylvania Ave NW","McPherson Square - 14th & H St NW","W01467","Registered"
"0h 3m 5s","5/9/2012 8:37","5/9/2012 8:40","20th & O St NW / Dupont South","19th & L St NW","W01037","Registered"
"0h 16m 54s","6/9/2012 11:26","6/9/2012 11:43","Calvert St & Woodley Pl NW","7th & T St NW","W01246","Registered"
"0h 4m 7s","5/4/2012 18:05","5/4/2012 18:09","10th & U St NW","14th & R St NW","W00602","Registered"
"1h 18m 48s","6/5/2012 22:54","6/6/2012 0:13","Lynn & 19th St North","Lynn & 19th St North","W01156","Casual"
"0h 8m 8s","6/28/2012 8:49","6/28/2012 8:57","5th & F St NW","18th St & Pennsylvania Ave NW","W01330","Registered"
"0h 4m 43s","5/30/2012 20:38","5/30/2012 20:43","Lincoln Park / 13th & East Capitol St NE ","D St & Maryland Ave NE","W01498","Registered"
"0h 20m 1s","5/29/2012 16:15","5/29/2012 16:35","10th St & Constitution Ave NW","14th & R St NW","W20106","Casual"
"0h 8m 46s","5/22/2012 8:28","5/22/2012 8:37","20th St & Florida Ave NW","10th & U St NW","W01430","Registered"
"0h 11m 0s","6/2/2012 19:30","6/2/2012 19:41","M St & Pennsylvania Ave NW","Massachusetts Ave & Dupont Circle NW","W00207","Casual"
"0h 13m 52s","4/20/2012 19:20","4/20/2012 19:34","Ward Circle / American University","Van Ness Metro / UDC","W01290","Registered"
"0h 10m 4s","5/8/2012 13:10","5/8/2012 13:20","1st & K St SE","6th & H St NE","W01241","Registered"
"0h 20m 18s","5/17/2012 8:30","5/17/2012 8:50","Rosslyn Metro / Wilson Blvd & Ft Myer Dr","Maryland & Independence Ave SW","W00555","Registered"
"0h 14m 39s","6/19/2012 7:18","6/19/2012 7:32","20th & O St NW / Dupont South","10th St & Constitution Ave NW","W00144","Registered"
"0h 13m 39s","6/3/2012 16:54","6/3/2012 17:07","7th & F St NW / National Portrait Gallery","18th & M St NW","W00627","Casual"
"0h 14m 56s","5/24/2012 8:30","5/24/2012 8:45","13th & D St NE","7th & F St NW / National Portrait Gallery","W00876","Registered"
"0h 11m 5s","5/22/2012 18:15","5/22/2012 18:26","Massachusetts Ave & Dupont Circle NW","7th & T St NW","W01269","Registered"
"0h 12m 48s","5/29/2012 8:25","5/29/2012 8:38","Convention Center / 7th & M St NW","Columbus Circle / Union Station","W00340","Registered"
"0h 9m 10s","6/13/2012 7:14","6/13/2012 7:23","10th & U St NW","New York Ave & 15th St NW","W01066","Registered"
"0h 5m 5s","5/22/2012 6:30","5/22/2012 6:35","Lincoln Park / 13th & East Capitol St NE ","Eastern Market Metro / Pennsylvania Ave & 7th St SE","W00878","Registered"
"0h 22m 59s","6/13/2012 17:52","6/13/2012 18:15","36th & Calvert St NW / Glover Park","Lynn & 19th St North","W01313","Registered"
"0h 14m 15s","5/30/2012 5:21","5/30/2012 5:36","10th & U St NW","Columbus Circle / Union Station","W00521","Registered"
"0h 8m 44s","5/18/2012 8:05","5/18/2012 8:14","14th & V St NW","21st & M St NW","W20095","Registered"
"0h 22m 30s","6/15/2012 13:10","6/15/2012 13:33","4th St & Massachusetts Ave NW","4th & East Capitol St NE","W01422","Registered"
"0h 3m 38s","5/5/2012 10:22","5/5/2012 10:25","Thomas Circle","19th & L St NW","W01063","Registered"
"0h 8m 53s","4/21/2012 9:52","4/21/2012 10:01","16th & Harvard St NW","10th & U St NW","W01125","Registered"
"0h 16m 14s","6/10/2012 22:44","6/10/2012 23:00","4th & M St SW","15th St & Massachusetts Ave SE","W01281","Registered"
"0h 39m 9s","6/30/2012 10:48","6/30/2012 11:28","21st & I St NW","Maryland & Independence Ave SW","W00488","Casual"
"0h 3m 26s","6/19/2012 19:51","6/19/2012 19:54","D St & Maryland Ave NE","13th & D St NE","W01442","Registered"
"0h 12m 57s","5/22/2012 22:01","5/22/2012 22:14","McPherson Square - 14th & H St NW","17th & Corcoran St NW","W00972","Registered"
"0h 5m 31s","4/15/2012 0:13","4/15/2012 0:18","18th & Bell St","27th & Crystal Dr","W01390","Registered"
"0h 7m 7s","4/3/2012 12:34","4/3/2012 12:41","14th & D St NW / Ronald Reagan Building","19th St & Pennsylvania Ave NW","W00343","Registered"
"0h 7m 22s","4/23/2012 18:49","4/23/2012 18:56","Columbus Circle / Union Station","11th & H St NE","W01161","Registered"
"0h 3m 0s","6/4/2012 19:17","6/4/2012 19:20","14th & V St NW","14th & R St NW","W00156","Registered"
"0h 23m 39s","4/20/2012 18:04","4/20/2012 18:28","19th St & Constitution Ave NW","C & O Canal & Wisconsin Ave NW","W00954","Casual"
"0h 12m 52s","4/9/2012 18:31","4/9/2012 18:44","L'Enfant Plaza / 7th & C St SW","D St & Maryland Ave NE","W01226","Registered"
"0h 9m 28s","5/8/2012 19:09","5/8/2012 19:19","3rd & G St SE","3rd & H St NE","W00895","Registered"
"0h 12m 50s","6/17/2012 12:05","6/17/2012 12:18","New York Ave & 15th St NW","19th St & Constitution Ave NW","W00317","Casual"
"0h 23m 44s","4/24/2012 20:01","4/24/2012 20:25","USDA / 12th & Independence Ave SW","14th St & Spring Rd NW","W00755","Registered"
"0h 24m 0s","4/3/2012 11:15","4/3/2012 11:39","19th St & Constitution Ave NW","10th St & Constitution Ave NW","W01042","Casual"
"0h 14m 24s","4/14/2012 8:35","4/14/2012 8:49","9th & Upshur St NW","14th & V St NW","W00336","Registered"
"0h 4m 31s","4/10/2012 19:40","4/10/2012 19:44","Park Rd & Holmead Pl NW","14th St & Spring Rd NW","W00945","Registered"
"0h 5m 6s","5/18/2012 18:35","5/18/2012 18:40","New York Ave & 15th St NW","Metro Center / 12th & G St NW","W01217","Casual"
"0h 19m 3s","6/23/2012 8:35","6/23/2012 8:54","Metro Center / 12th & G St NW","7th & F St NW / National Portrait Gallery","W00673","Casual"
"0h 27m 29s","5/31/2012 13:09","5/31/2012 13:36","25th St & Pennsylvania Ave NW","US Dept of State / Virginia Ave & 21st St NW","W01325","Casual"
"0h 32m 15s","4/8/2012 12:23","4/8/2012 12:55","37th & O St NW / Georgetown University","14th & R St NW","W00756","Casual"
"0h 2m 35s","5/8/2012 14:47","5/8/2012 14:50","Calvert St & Woodley Pl NW","Adams Mill & Columbia Rd NW","W01350","Registered"
"0h 9m 49s","6/28/2012 21:31","6/28/2012 21:41","20th St & Florida Ave NW","Adams Mill & Columbia Rd NW","W01481","Registered"
"40h 21m 7s","6/30/2012 12:10","7/2/2012 4:31","Congress Heights Metro","Congress Heights Metro","W00584","Registered"
"0h 4m 52s","4/29/2012 0:38","4/29/2012 0:43","11th & Kenyon St NW","Lamont & Mt Pleasant NW","W00254","Registered"
"0h 6m 37s","5/26/2012 19:51","5/26/2012 19:58","4th St & Massachusetts Ave NW","6th & H St NE","W01349","Registered"
"0h 10m 58s","5/30/2012 7:51","5/30/2012 8:02","Florida Ave & R St NW","Thomas Circle","W00831","Registered"
"0h 11m 48s","5/30/2012 17:23","5/30/2012 17:34","21st & I St NW","14th & Rhode Island Ave NW","W00179","Registered"
"0h 13m 12s","5/10/2012 16:10","5/10/2012 16:24","Anacostia Ave & Benning Rd NE / River Terrace ","Benning Rd & East Capitol St NE / Benning Rd Metro","W00128","Registered"
"0h 16m 20s","5/7/2012 8:09","5/7/2012 8:26","13th & H St NE","L'Enfant Plaza / 7th & C St SW","W00225","Registered"
"0h 4m 58s","6/29/2012 17:36","6/29/2012 17:41","4th St & Massachusetts Ave NW","Columbus Circle / Union Station","W20004","Registered"
"0h 4m 29s","5/15/2012 8:32","5/15/2012 8:36","Florida Ave & R St NW","7th & R St NW / Shaw Library","W00252","Registered"
"0h 18m 12s","5/29/2012 13:13","5/29/2012 13:31","New York Ave & 15th St NW","North Capitol St & F St NW","W00837","Registered"
"0h 29m 59s","6/2/2012 18:17","6/2/2012 18:47","Maryland & Independence Ave SW","19th St & Constitution Ave NW","W00158","Casual"
"0h 7m 3s","6/16/2012 17:27","6/16/2012 17:34","Park Rd & Holmead Pl NW","Adams Mill & Columbia Rd NW","W01495","Registered"
"0h 22m 13s","4/4/2012 21:09","4/4/2012 21:31","Columbia Rd & Georgia Ave NW","Van Ness Metro / UDC","W00616","Registered"
"0h 5m 56s","5/29/2012 18:26","5/29/2012 18:31","18th & M St NW","Thomas Circle","W00889","Registered"
"0h 22m 24s","4/5/2012 17:19","4/5/2012 17:42","20th & E St NW","14th & V St NW","W00655","Registered"
"0h 18m 6s","5/5/2012 11:36","5/5/2012 11:54","Harvard St & Adams Mill Rd NW","20th & O St NW / Dupont South","W00277","Registered"
"0h 12m 5s","5/27/2012 9:09","5/27/2012 9:21","Massachusetts Ave & Dupont Circle NW","Adams Mill & Columbia Rd NW","W01087","Casual"
"0h 11m 12s","4/21/2012 13:21","4/21/2012 13:32","19th St & Constitution Ave NW","USDA / 12th & Independence Ave SW","W01303","Registered"
"0h 16m 11s","6/14/2012 18:07","6/14/2012 18:23","13th St & New York Ave NW","6th & H St NE","W00542","Registered"
"0h 3m 33s","4/4/2012 8:57","4/4/2012 9:00","25th St & Pennsylvania Ave NW","Georgetown Harbor / 30th St NW","W00992","Registered"
"0h 5m 8s","5/7/2012 8:01","5/7/2012 8:06","Florida Ave & R St NW","1st & M St NE","W20179","Registered"
"1h 0m 55s","5/10/2012 11:37","5/10/2012 12:37","Jefferson Dr & 14th St SW","Jefferson Dr & 14th St SW","W00203","Casual"
"0h 27m 38s","5/30/2012 19:21","5/30/2012 19:49","C & O Canal & Wisconsin Ave NW","New Hampshire Ave & T St NW [formerly 16th & U St NW]","W20021","Casual"
"0h 12m 32s","4/14/2012 14:40","4/14/2012 14:53","Maryland & Independence Ave SW","Jefferson Dr & 14th St SW","W20004","Casual"
"0h 7m 16s","5/9/2012 12:14","5/9/2012 12:22","M St & New Jersey Ave SE","4th & M St SW","W01026","Registered"
"0h 9m 40s","6/27/2012 21:35","6/27/2012 21:45","14th & Rhode Island Ave NW","11th & Kenyon St NW","W00657","Registered"
"0h 6m 16s","5/1/2012 8:28","5/1/2012 8:34","Georgia & New Hampshire Ave NW","11th & Kenyon St NW","W01354","Registered"
"0h 21m 15s","6/28/2012 18:21","6/28/2012 18:42","US Dept of State / Virginia Ave & 21st St NW","Eastern Market Metro / Pennsylvania Ave & 7th St SE","W01163","Registered"
