"Duration","Start.date","End.date","Start.station","End.station","Bike.","Member.Type"
"1h 5min. 22sec.","5/16/2011 13:19","5/16/2011 14:24","North Capitol St & F St NW (31624)","4th St & Massachusetts Ave NW (31604)","W01058","Registered"
"0h 31min. 9sec.","5/26/2011 15:19","5/26/2011 15:50","US Dept of State / Virginia Ave & 21st St NW (31220)","10th St & Constitution Ave NW (31219)","W00729","Casual"
"0h 11min. 52sec.","4/20/2011 19:37","4/20/2011 19:48","8th & H St NW (31228)","14th & R St NW (31202)","W00968","Casual"
"0h 10min. 18sec.","6/3/2011 17:47","6/3/2011 17:57","17th & K St NW / Farragut Square (31233)","14th & V St NW (31101)","W00574","Casual"
"2h 9min. 31sec.","5/13/2011 15:07","5/13/2011 17:16","10th St & Constitution Ave NW (31219)","L'Enfant Plaza / 7th & C St SW (31218)","W00901","Casual"
"0h 6min. 47sec.","6/15/2011 8:05","6/15/2011 8:11","3rd & H St NE (31616)","North Capitol St & F St NW (31624)","W00720","Registered"
"1h 20min. 3sec.","5/29/2011 19:49","5/29/2011 21:09","Massachusetts Ave & Dupont Circle NW (31200)","Massachusetts Ave & Dupont Circle NW (31200)","W00068","Casual"
"0h 12min. 2sec.","6/15/2011 6:44","6/15/2011 6:56","1st & M St NE (31603)","14th & Rhode Island Ave NW (31203)","W00609","Registered"
"1h 28min. 29sec.","5/1/2011 8:22","5/1/2011 9:51","14th & D St NW / Ronald Reagan Building (31231)","14th & D St NW / Ronald Reagan Building (31231)","W00698","Casual"
"0h 3min. 12sec.","6/25/2011 23:58","6/26/2011 0:01","11th & Kenyon St NW (31102)","Park Rd & Holmead Pl NW (31602)","W00880","Registered"
"1h 22min. 29sec.","6/18/2011 16:30","6/18/2011 17:53","S Glebe & Potomac Ave (31010)","S Glebe & Potomac Ave (31010)","W00709","Casual"
"0h 20min. 44sec.","6/16/2011 9:24","6/16/2011 9:44","11th & Kenyon St NW (31102)","17th & K St NW / Farragut Square (31233)","W00900","Registered"
"0h 5min. 13sec.","6/23/2011 12:02","6/23/2011 12:07","19th St & Pennsylvania Ave NW (31100)","18th & M St NW (31221)","W00869","Registered"
"0h 9min. 17sec.","4/17/2011 15:55","4/17/2011 16:05","25th St & Pennsylvania Ave NW (31237)","14th & Rhode Island Ave NW (31203)","W00357","Registered"
"0h 4min. 29sec.","4/5/2011 14:18","4/5/2011 14:22","13th & H St NE (31611)","Bladensburg Rd & Benning Rd NE (31617)","W00407","Casual"
"2h 42min. 10sec.","6/26/2011 15:16","6/26/2011 17:58","21st & I St NW (31205)","21st & I St NW (31205)","W00252","Casual"
"0h 12min. 17sec.","4/18/2011 12:39","4/18/2011 12:51","15th & P St NW (31201)","20th St & Florida Ave NW (31110)","W01028","Registered"
"0h 12min. 4sec.","6/16/2011 14:20","6/16/2011 14:32","Metro Center / 12th & G St NW (31230)","Florida Ave & R St NW (31503)","W01126","Registered"
"0h 19min. 57sec.","5/17/2011 12:42","5/17/2011 13:02","19th St & Constitution Ave NW (31235)","L'Enfant Plaza / 7th & C St SW (31218)","W00952","Casual"
"0h 27min. 5sec.","5/20/2011 7:39","5/20/2011 8:06","Calvert St & Woodley Pl NW (31106)","USDA / 12th & Independence Ave SW (31217)","W00719","Registered"
"0h 7min. 2sec.","6/4/2011 9:28","6/4/2011 9:35","Lincoln Park / 13th & East Capitol St NE  (31619)","3rd & D St SE (31605)","W00748","Registered"
"0h 7min. 21sec.","5/19/2011 8:07","5/19/2011 8:14","14th & Harvard St NW (31105)","14th & Rhode Island Ave NW (31203)","W00281","Registered"
"0h 21min. 46sec.","4/1/2011 5:52","4/1/2011 6:14","14th & Harvard St NW (31105)","Columbus Circle / Union Station (31623)","W00894","Registered"
"0h 12min. 57sec.","5/22/2011 10:43","5/22/2011 10:56","Van Ness Metro / UDC (31300)","Massachusetts Ave & Dupont Circle NW (31200)","W00051","Casual"
"0h 12min. 27sec.","4/18/2011 18:01","4/18/2011 18:13","20th St & Florida Ave NW (31110)","Calvert St & Woodley Pl NW (31106)","W00526","Casual"
"0h 12min. 14sec.","4/11/2011 21:22","4/11/2011 21:35","4th St & Massachusetts Ave NW (31604)","13th & H St NE (31611)","W00832","Casual"
"0h 15min. 3sec.","6/28/2011 8:22","6/28/2011 8:37","14th & Harvard St NW (31105)","7th & F St NW / National Portrait Gallery (31232)","W00204","Registered"
"0h 55min. 42sec.","5/21/2011 14:47","5/21/2011 15:43","10th St & Constitution Ave NW (31219)","14th & D St NW / Ronald Reagan Building (31231)","W00181","Casual"
"0h 12min. 56sec.","4/18/2011 7:44","4/18/2011 7:57","Florida Ave & R St NW (31503)","14th & G St NW (31238)","W00922","Registered"
"0h 49min. 8sec.","4/28/2011 23:54","4/29/2011 0:43","Bladensburg Rd & Benning Rd NE (31617)","1st & M St NE (31603)","W00595","Registered"
"0h 3min. 51sec.","6/22/2011 12:31","6/22/2011 12:35","Anacostia Metro (31801)","Good Hope Rd & MLK Ave SE (31802)","W00993","Registered"
"0h 37min. 15sec.","5/7/2011 16:18","5/7/2011 16:55","Eastern Market Metro / Pennsylvania Ave & 7th St SE (31613)","7th & F St NW / National Portrait Gallery (31232)","W00463","Casual"
"0h 9min. 15sec.","4/15/2011 8:13","4/15/2011 8:22","25th St & Pennsylvania Ave NW (31237)","37th & O St NW / Georgetown University (31236)","W00429","Registered"
"0h 19min. 34sec.","6/15/2011 17:13","6/15/2011 17:33","Metro Center / 12th & G St NW (31230)","11th & Kenyon St NW (31102)","W00528","Registered"
"0h 25min. 7sec.","4/17/2011 14:05","4/17/2011 14:30","37th & O St NW / Georgetown University (31236)","Columbus Circle / Union Station (31623)","W01006","Registered"
"0h 26min. 36sec.","5/21/2011 17:04","5/21/2011 17:30","N Rhodes & 16th St N (31018)","14th & R St NW (31202)","W00278","Registered"
"0h 7min. 3sec.","6/22/2011 19:09","6/22/2011 19:16","25th St & Pennsylvania Ave NW (31237)","20th & E St NW (31204)","W00582","Registered"
"0h 8min. 43sec.","4/25/2011 9:00","4/25/2011 9:09","15th & P St NW (31201)","McPherson Square - 14th & H St NW (31216)","W00143","Registered"
"0h 15min. 38sec.","6/2/2011 18:11","6/2/2011 18:27","17th & K St NW / Farragut Square (31233)","7th & F St NW / National Portrait Gallery (31232)","W00992","Registered"
"0h 5min. 4sec.","6/27/2011 15:39","6/27/2011 15:44","4th & D St NW / Judiciary Square (31621)","North Capitol St & F St NW (31624)","W00457","Casual"
"0h 6min. 56sec.","6/11/2011 23:46","6/11/2011 23:53","16th & U St NW (31229)","20th St & Florida Ave NW (31110)","W00131","Registered"
"0h 13min. 30sec.","6/11/2011 16:52","6/11/2011 17:06","North Capitol St & F St NW (31624)","7th & T St NW (31109)","W00085","Registered"
"0h 15min. 37sec.","5/2/2011 21:15","5/2/2011 21:31","8th & Eye St SE / Barracks Row (31608)","7th & F St NW / National Portrait Gallery (31232)","W00808","Casual"
"0h 8min. 39sec.","6/28/2011 20:06","6/28/2011 20:14","New York Ave & 15th St NW (31222)","7th & F St NW / National Portrait Gallery (31232)","W00586","Casual"
"0h 22min. 15sec.","5/3/2011 9:12","5/3/2011 9:34","13th & H St NE (31611)","4th & M St SW (31108)","W00495","Registered"
"0h 7min. 2sec.","4/29/2011 15:54","4/29/2011 16:01","20th St & Florida Ave NW (31110)","10th & U St NW (31111)","W00561","Registered"
"0h 8min. 6sec.","6/28/2011 23:51","6/28/2011 23:59","21st & M St NW (31212)","14th & R St NW (31202)","W00799","Registered"
"0h 7min. 10sec.","6/10/2011 21:49","6/10/2011 21:56","Wisconsin Ave & Macomb St NW (31302)","Tenleytown / Wisconsin Ave & Albemarle St NW (31303)","W00773","Registered"
"0h 23min. 49sec.","5/18/2011 18:03","5/18/2011 18:27","L'Enfant Plaza / 7th & C St SW (31218)","11th & Kenyon St NW (31102)","W00622","Registered"
"0h 14min. 52sec.","5/3/2011 12:20","5/3/2011 12:35","Massachusetts Ave & Dupont Circle NW (31200)","7th & F St NW / National Portrait Gallery (31232)","W00247","Casual"
"0h 21min. 3sec.","5/20/2011 8:47","5/20/2011 9:08","Bladensburg Rd & Benning Rd NE (31617)","14th & Rhode Island Ave NW (31203)","W00395","Registered"
"0h 7min. 23sec.","5/28/2011 19:44","5/28/2011 19:52","20th & Crystal Dr (31002)","15th & Hayes St (31005)","W01027","Registered"
"1h 32min. 53sec.","4/7/2011 13:40","4/7/2011 15:13","10th St & Constitution Ave NW (31219)","10th St & Constitution Ave NW (31219)","W00021","Casual"
"0h 53min. 10sec.","4/4/2011 14:42","4/4/2011 15:36","USDA / 12th & Independence Ave SW (31217)","10th St & Constitution Ave NW (31219)","W00176","Casual"
"0h 13min. 7sec.","5/22/2011 16:48","5/22/2011 17:01","14th & Harvard St NW (31105)","Massachusetts Ave & Dupont Circle NW (31200)","W00340","Casual"
"0h 11min. 17sec.","4/26/2011 18:17","4/26/2011 18:29","3rd & D St SE (31605)","13th & D St NE (31622)","W00263","Registered"
"1h 47min. 22sec.","4/7/2011 9:49","4/7/2011 11:36","14th & Harvard St NW (31105)","17th & K St NW [formerly 17th & L St NW] (31213)","W00347","Casual"
"0h 26min. 50sec.","4/24/2011 16:44","4/24/2011 17:11","New York Ave & 15th St NW (31222)","1st & N ST SE (31209)","W00448","Registered"
"0h 17min. 26sec.","5/21/2011 10:22","5/21/2011 10:40","16th & Harvard St NW (31103)","8th & H St NW (31228)","W00916","Registered"
"0h 6min. 19sec.","5/20/2011 19:34","5/20/2011 19:41","26th & Crystal Dr (31012)","S Glebe & Potomac Ave (31010)","W00779","Registered"
"0h 26min. 42sec.","5/24/2011 17:14","5/24/2011 17:41","10th & U St NW (31111)","4th & East Capitol St NE (31618)","W00849","Registered"
"0h 15min. 37sec.","6/25/2011 19:34","6/25/2011 19:50","14th St Heights / 14th & Crittenden St NW (31402)","15th & P St NW (31201)","W00859","Registered"
"0h 9min. 41sec.","4/29/2011 20:51","4/29/2011 21:01","Park Rd & Holmead Pl NW (31602)","Calvert St & Woodley Pl NW (31106)","W00590","Registered"
"0h 19min. 39sec.","5/25/2011 15:50","5/25/2011 16:10","13th & D St NE (31622)","13th St & New York Ave NW (31227)","W00099","Registered"
"0h 18min. 15sec.","4/4/2011 17:57","4/4/2011 18:16","21st & M St NW (31212)","Columbus Circle / Union Station (31623)","W00110","Registered"
"0h 6min. 40sec.","5/15/2011 13:37","5/15/2011 13:44","USDA / 12th & Independence Ave SW (31217)","19th St & Constitution Ave NW (31235)","W00588","Registered"
"0h 28min. 54sec.","4/11/2011 17:10","4/11/2011 17:39","US Dept of State / Virginia Ave & 21st St NW (31220)","Park Rd & Holmead Pl NW (31602)","W00691","Registered"
"0h 9min. 49sec.","5/23/2011 22:41","5/23/2011 22:51","14th & Harvard St NW (31105)","18th & M St NW (31221)","W00978","Registered"
"0h 28min. 55sec.","4/28/2011 18:20","4/28/2011 18:49","20th St & Florida Ave NW (31110)","Eckington Pl & Q St NE (31505)","W00860","Registered"
"0h 4min. 50sec.","6/18/2011 5:15","6/18/2011 5:20","14th & V St NW (31101)","20th St & Florida Ave NW (31110)","W00092","Registered"
"0h 31min. 46sec.","5/10/2011 20:16","5/10/2011 20:47","4th & East Capitol St NE (31618)","4th & East Capitol St NE (31618)","W00051","Casual"
"0h 6min. 40sec.","5/24/2011 6:26","5/24/2011 6:32","14th & Rhode Island Ave NW (31203)","8th & H St NW (31228)","W00088","Registered"
"0h 9min. 4sec.","5/12/2011 8:57","5/12/2011 9:06","L'Enfant Plaza / 7th & C St SW (31218)","Columbus Circle / Union Station (31623)","W00655","Registered"
"0h 14min. 11sec.","5/30/2011 13:06","5/30/2011 13:21","L'Enfant Plaza / 7th & C St SW (31218)","L'Enfant Plaza / 7th & C St SW (31218)","W00892","Registered"
"0h 2min. 47sec.","5/20/2011 21:53","5/20/2011 21:56","18th & Bell St (31007)","20th & Bell St (31000)","W00488","Registered"
"0h 16min. 59sec.","6/4/2011 21:47","6/4/2011 22:04","Lamont & Mt Pleasant NW (31107)","17th & Corcoran St NW (31214)","W00713","Registered"
"0h 9min. 0sec.","6/2/2011 20:46","6/2/2011 20:55","25th St & Pennsylvania Ave NW (31237)","Massachusetts Ave & Dupont Circle NW (31200)","W00815","Registered"
"0h 10min. 24sec.","4/5/2011 18:44","4/5/2011 18:54","21st & I St NW (31205)","14th & Rhode Island Ave NW (31203)","W01016","Registered"
"0h 20min. 38sec.","5/5/2011 12:47","5/5/2011 13:08","21st & M St NW (31212)","36th & Calvert St NW / Glover Park (31304)","W00311","Registered"
"0h 6min. 29sec.","6/19/2011 13:31","6/19/2011 13:38","Park Rd & Holmead Pl NW (31602)","14th St & Spring Rd NW (31401)","W00157","Registered"
"0h 21min. 33sec.","4/19/2011 8:24","4/19/2011 8:45","Eastern Market Metro / Pennsylvania Ave & 7th St SE (31613)","New York Ave & 15th St NW (31222)","W00035","Registered"
"0h 11min. 13sec.","5/17/2011 16:28","5/17/2011 16:39","USDA / 12th & Independence Ave SW (31217)","19th St & Constitution Ave NW (31235)","W00533","Casual"
"0h 6min. 29sec.","5/29/2011 12:48","5/29/2011 12:54","4th St & Massachusetts Ave NW (31604)","1st & M St NE (31603)","W00870","Registered"
"0h 5min. 5sec.","5/18/2011 7:50","5/18/2011 7:55","21st & M St NW (31212)","Georgetown Harbor / 30th St NW (31215)","W00428","Registered"
"1h 52min. 8sec.","4/17/2011 3:08","4/17/2011 5:00","13th St & New York Ave NW (31227)","13th St & New York Ave NW (31227)","W00890","Casual"
"0h 7min. 55sec.","5/14/2011 2:09","5/14/2011 2:17","Columbus Circle / Union Station (31623)","13th & H St NE (31611)","W00995","Registered"
"0h 12min. 45sec.","6/7/2011 19:11","6/7/2011 19:24","8th & H St NW (31228)","3rd & D St SE (31605)","W00829","Registered"
"0h 11min. 41sec.","6/18/2011 20:32","6/18/2011 20:43","New York Ave & 15th St NW (31222)","18th & M St NW (31221)","W00172","Registered"
"0h 16min. 55sec.","5/13/2011 0:49","5/13/2011 1:06","21st & I St NW (31205)","7th & Water St SW / SW Waterfront (31609)","W00354","Registered"
"0h 23min. 58sec.","6/26/2011 13:51","6/26/2011 14:15","37th & O St NW / Georgetown University (31236)","13th St & New York Ave NW (31227)","W01019","Registered"
"0h 6min. 30sec.","6/24/2011 12:16","6/24/2011 12:22","13th St & New York Ave NW (31227)","4th St & Massachusetts Ave NW (31604)","W00070","Registered"
"0h 2min. 50sec.","4/24/2011 11:53","4/24/2011 11:56","5th & F St NW (31620)","5th St & K St NW (31600)","W00552","Registered"
"0h 20min. 14sec.","5/10/2011 17:20","5/10/2011 17:40","Georgetown Harbor / 30th St NW (31215)","USDA / 12th & Independence Ave SW (31217)","W00439","Registered"
"0h 9min. 54sec.","4/20/2011 13:07","4/20/2011 13:16","L'Enfant Plaza / 7th & C St SW (31218)","Columbus Circle / Union Station (31623)","W00986","Registered"
"0h 14min. 3sec.","6/6/2011 16:26","6/6/2011 16:40","Ward Circle / American University (31301)","Massachusetts Ave & Dupont Circle NW (31200)","W00478","Registered"
"0h 5min. 55sec.","4/11/2011 14:59","4/11/2011 15:05","14th & Rhode Island Ave NW (31203)","Massachusetts Ave & Dupont Circle NW (31200)","W00028","Registered"
"0h 7min. 35sec.","6/1/2011 7:54","6/1/2011 8:02","13th & D St NE (31622)","Columbus Circle / Union Station (31623)","W00350","Registered"
"0h 6min. 2sec.","5/17/2011 20:52","5/17/2011 20:58","15th & P St NW (31201)","14th & V St NW (31101)","W00720","Registered"
"1h 20min. 23sec.","4/4/2011 8:56","4/4/2011 10:17","McPherson Square - 14th & H St NW (31216)","14th & G St NW (31238)","W00563","Casual"
"0h 9min. 18sec.","4/4/2011 14:24","4/4/2011 14:34","14th & V St NW (31101)","21st & I St NW (31205)","W00436","Registered"
"0h 11min. 42sec.","5/25/2011 21:38","5/25/2011 21:50","North Capitol St & F St NW (31624)","17th & K St NW / Farragut Square (31233)","W00612","Registered"
"0h 23min. 38sec.","6/13/2011 18:31","6/13/2011 18:54","Ward Circle / American University (31301)","Massachusetts Ave & Dupont Circle NW (31200)","W01074","Casual"
"0h 6min. 9sec.","6/22/2011 5:12","6/22/2011 5:18","20th St & Florida Ave NW (31110)","16th & U St NW (31229)","W01046","Casual"
"0h 10min. 34sec.","6/19/2011 17:44","6/19/2011 17:55","Tenleytown / Wisconsin Ave & Albemarle St NW (31303)","Wisconsin Ave & Macomb St NW (31302)","W01124","Registered"
"0h 10min. 39sec.","5/1/2011 10:45","5/1/2011 10:56","14th & D St SE (31607)","13th & D St NE (31622)","W01036","Registered"
"0h 32min. 4sec.","6/7/2011 22:09","6/7/2011 22:41","Columbus Circle / Union Station (31623)","Harvard St & Adams Mill Rd NW (31112)","W00706","Registered"
"0h 9min. 2sec.","5/18/2011 14:56","5/18/2011 15:05","14th & G St NW (31238)","21st & M St NW (31212)","W00855","Registered"
"0h 7min. 54sec.","5/9/2011 8:38","5/9/2011 8:46","13th St & New York Ave NW (31227)","North Capitol St & F St NW (31624)","W00784","Registered"
"0h 8min. 57sec.","6/26/2011 19:00","6/26/2011 19:09","Park Rd & Holmead Pl NW (31602)","14th & R St NW (31202)","W00302","Registered"
"0h 21min. 2sec.","6/16/2011 7:18","6/16/2011 7:39","Park Rd & Holmead Pl NW (31602)","10th & Monroe St NE (31504)","W00238","Registered"
"0h 11min. 25sec.","6/4/2011 13:31","6/4/2011 13:43","Metro Center / 12th & G St NW (31230)","10th & U St NW (31111)","W00580","Casual"
"0h 4min. 4sec.","6/8/2011 13:47","6/8/2011 13:52","US Dept of State / Virginia Ave & 21st St NW (31220)","19th & E Street NW (31206)","W00387","Registered"
"0h 17min. 19sec.","6/1/2011 12:21","6/1/2011 12:39","Connecticut Ave & Newark St NW / Cleveland Park (31305)","17th & K St NW / Farragut Square (31233)","W00576","Registered"
"0h 9min. 44sec.","4/7/2011 20:39","4/7/2011 20:48","3rd & H St NE (31616)","Bladensburg Rd & Benning Rd NE (31617)","W00181","Registered"
"0h 13min. 40sec.","4/30/2011 15:49","4/30/2011 16:03","Florida Ave & R St NW (31503)","3rd & H St NE (31616)","W00921","Casual"
"0h 5min. 16sec.","4/6/2011 20:40","4/6/2011 20:45","14th & V St NW (31101)","14th & Rhode Island Ave NW (31203)","W00925","Casual"
"0h 15min. 6sec.","4/19/2011 17:28","4/19/2011 17:43","19th & E Street NW (31206)","Columbus Circle / Union Station (31623)","W01062","Registered"
"0h 6min. 36sec.","6/18/2011 12:07","6/18/2011 12:13","Lincoln Park / 13th & East Capitol St NE  (31619)","Potomac & Pennsylvania Ave SE (31606)","W00526","Casual"
"0h 7min. 59sec.","4/11/2011 19:17","4/11/2011 19:25","Columbus Circle / Union Station (31623)","13th & D St NE (31622)","W00685","Registered"
"0h 11min. 25sec.","5/14/2011 1:30","5/14/2011 1:42","10th & U St NW (31111)","14th & Harvard St NW (31105)","W00418","Registered"
"0h 12min. 55sec.","4/29/2011 23:18","4/29/2011 23:31","17th & Corcoran St NW (31214)","5th St & K St NW (31600)","W00072","Registered"
"0h 12min. 35sec.","5/5/2011 11:16","5/5/2011 11:29","Lincoln Park / 13th & East Capitol St NE  (31619)","North Capitol St & F St NW (31624)","W00802","Registered"
"0h 14min. 24sec.","5/2/2011 11:43","5/2/2011 11:58","5th St & K St NW (31600)","19th & L St NW (31224)","W00587","Registered"
"0h 10min. 57sec.","5/4/2011 18:46","5/4/2011 18:57","18th & M St NW (31221)","Kennedy Center (31211)","W00242","Registered"
"0h 5min. 26sec.","4/29/2011 8:24","4/29/2011 8:30","14th & V St NW (31101)","7th & T St NW (31109)","W00677","Registered"
"0h 8min. 27sec.","5/8/2011 18:10","5/8/2011 18:19","16th & U St NW (31229)","Adams Mill & Columbia Rd NW (31104)","W00511","Registered"
"0h 17min. 33sec.","6/14/2011 23:17","6/14/2011 23:34","17th & K St NW [formerly 17th & L St NW] (31213)","3rd & D St SE (31605)","W00629","Registered"
"0h 13min. 27sec.","6/14/2011 17:49","6/14/2011 18:02","M St & New Jersey Ave SE (31208)","Eastern Market / 7th & North Carolina Ave SE (31610)","W00278","Casual"
"0h 33min. 3sec.","6/29/2011 18:10","6/29/2011 18:43","Lynn & 19th St North (31014)","Columbus Circle / Union Station (31623)","W01080","Registered"
"0h 0min. 7sec.","6/16/2011 15:37","6/16/2011 15:38","Metro Center / 12th & G St NW (31230)","Metro Center / 12th & G St NW (31230)","W00976","Registered"
"0h 13min. 39sec.","6/7/2011 7:49","6/7/2011 8:03","New York Ave & 15th St NW (31222)","Kennedy Center (31211)","W00876","Registered"
"0h 8min. 32sec.","5/21/2011 18:01","5/21/2011 18:10","Potomac & Pennsylvania Ave SE (31606)","Eastern Market Metro / Pennsylvania Ave & 7th St SE (31613)","W00207","Registered"
"0h 10min. 29sec.","5/6/2011 13:02","5/6/2011 13:13","N Rhodes & 16th St N (31018)","Lynn & 19th St North (31014)","W01116","Registered"
